"Timestamp","DeviceID","Channel","SensorName","SensorID","DataType","Unit","Value"
"2022-04-05T09:11:26.371Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:25.371Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:24.488Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:23.426Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:22.449Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:21.351Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:20.345Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:19.416Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:18.335Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:17.324Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:16.325Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:15.328Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
"2022-04-05T09:11:14.315Z","942fbba0-b3ed-11ec-9f5b-45181495093e","1","Channel 1","57b3bb80-b4c0-11ec-8da3-474359af83d7","Oximeter","SpO2","100"
